id|createTime|deleteTime|isBlocked|type|nickname|phonenum|email|freqLoginType|lastLoginTime|accountLevel|inDegree|OutDegree|isExplicitDeleted|Owner
4789297553365532698|1632462331314|1893196800000|false|custodial account|Nathan Allemond|320-6756|gmx.com|IPv4|1831311080062|Elite level|1|3|false|PERSON
4624916166966509595|1581920436161|1603494739764|false|internet account|Breann Landmesser|077-2554|gmail.com|WIFI|1591475612662|Basic level|1|3|true|PERSON
4710484559886549020|1608269600754|1893196800000|false|debit card|Man Grahovac|065-6034|gmail.com|RFID|1800010282501|Basic level|1|1|false|PERSON
4633641891244539933|1584667259032|1893196800000|false|retirement account|Lorene Czarnecki|422-5382|gmail.com|WIFI|1851144652797|Basic level|7|1|false|PERSON
4807030476898304030|1637871812240|1893196800000|false|retirement account|Meghann Beute|048-4643|yahoo.com|MAC|1638132895538|Basic level|3|4|false|PERSON
4913146543118221343|1670525508139|1893196800000|false|internet account|Willard Tysarczyk|450-4054|gmx.com|IPv4|1781080747581|Silver level|1|4|false|PERSON
4912583593164800032|1670320193638|1893196800000|false|internet account|Louise Schlieter|596-6261|gmail.com|IPv6|1808614042081|Basic level|3|2|false|PERSON
4746231881928802337|1619240390121|1893196800000|false|debit card|Shante Smalt|546-2650|zoho.com|IPv4|1693895407853|Basic level|2|1|false|PERSON
4919057517629145122|1672306929248|1893196800000|false|corporate account|Chi Einck|284-2581|yahoo.com|PHONE|1884664137526|Basic level|2|2|false|PERSON
4917087192792170531|1671725271064|1893196800000|false|trust account|Louie Kearsey|762-9083|zoho.com|MAC|1685002924382|Basic level|5|23|false|PERSON
4907798518560718884|1668820354494|1893196800000|false|corporate account|Minh Gellinger|927-7890|gmail.com|IPv4|1850227955623|Basic level|5|2|false|PERSON
4818008000990019621|1641306775136|1893196800000|false|merchant account|Daryl Eatmon|935-8253|gmx.com|MAC|1789494563375|Silver level|1|1|false|PERSON
4841370424057004070|1648414174594|1893196800000|false|corporate account|Terry Greminger|802-4208|yahoo.com|NFC|1854371385494|Basic level|2|1|false|PERSON
4887532320237551655|1662609795378|1893196800000|false|internet account|Dianne Harrigan|331-8148|gmail.com|IPv4|1809333218434|Basic level|2|1|false|PERSON
4742572707231563816|1618129171555|1893196800000|false|custodial account|Olen Kowalczyk|387-0940|hotmail.com|MAC|1690162298665|Silver level|1|1|false|PERSON
4876273321169125417|1659171316584|1668697924312|false|credit card|Leonard Sera|877-3119|gmail.com|MAC|1660950849338|Basic level|1|1|true|PERSON
4787890178481979434|1631976449671|1639737786192|false|brokerage account|Jaunita Tollefsen|213-1735|gmail.com|NFC|1637516190541|Silver level|1|1|true|PERSON
4803371302201065515|1636752430957|1893196800000|false|trust account|Andres Gahan|246-8981|yahoo.com|ATM|1715617173930|Basic level|4|1|false|PERSON
4905546718747033644|1668172720805|1893196800000|false|credit card|Jena Deschepper|940-5297|gmail.com|NFC|1702285031151|Basic level|3|1|false|PERSON
4897383944422424621|1665685907289|1893196800000|false|retirement account|Clorinda Kamaunu|989-0554|gmail.com|QRCode|1741396617851|Basic level|2|3|false|PERSON
4756364981090385966|1622306105169|1662766900827|false|foreign currency|Jerold Critelli|328-4083|gmail.com|QRCode|1624564887265|Silver level|1|1|true|PERSON
4904702293816901679|1667924131932|1893196800000|false|merchant account|Vella Kuka|501-3982|counsellor.com|IPv6|1824710926884|Diamond level|1|1|false|PERSON
4895695094562160688|1665104170584|1669580135896|false|brokerage account|Thomas Mee|127-3752|gmx.com|WIFI|1669311101784|Silver level|1|1|true|PERSON
4738350582580903985|1616824247740|1648362025760|false|brokerage account|Shanon Shellgren|956-6499|yahoo.com|MAC|1637396795140|Basic level|1|1|true|PERSON
4792675253086060594|1633508795061|1636285617314|true|trust account|Shelby Zdon|299-7081|yahoo.com|NFC|1633646004076|Basic level|1|9|true|PERSON
4756927931043807283|1622488114491|1893196800000|false|credit card|Guadalupe Seger|980-7338|gmail.com|POS|1754564586607|Diamond level|1|5|false|PERSON
4726810108535767092|1613282429729|1893196800000|false|escrow account|Hui Tarver|811-1444|yahoo.com|NFC|1736941616653|Basic level|8|1|false|PERSON
4900198694189531189|1666496156577|1893196800000|false|credit card|Geraldo Kundla|647-6937|gmail.com|IPv4|1768489245558|Basic level|3|1|false|PERSON
4793519678016192566|1633743017677|1893196800000|false|trust account|August Burkham|380-8376|zoho.com|QRCode|1831095973225|Basic level|6|1|false|PERSON
4885561995400577079|1662049508538|1893196800000|false|custodial account|Carmen Mallalieu|227-8138|hotmail.com|POS|1676048541750|Diamond level|1|2|false|PERSON
4724839783698792504|1612607372978|1893196800000|false|custodial account|Dorsey Scisco|112-8560|hotmail.com|PHONE|1701644023127|Silver level|1|1|false|PERSON
4819415375873572921|1641706055517|1893196800000|false|merchant account|Demetrice Boline|925-8146|gmx.com|QRCode|1683131238146|Basic level|2|1|false|PERSON
4800838027410669626|1635966671609|1893196800000|false|internet account|Myrtice Bienenstock|719-2025|gmail.com|PHONE|1885644569391|Silver level|1|2|false|PERSON
4829829950011867195|1644919206524|1893196800000|false|trust account|Garret Flinner|729-4076|yahoo.com|WIFI|1812250328408|Basic level|9|1|false|PERSON
4830955849918709820|1645260134893|1893196800000|false|merchant account|Reinaldo Sewald|506-7762|hotmail.com|ATM|1768891364556|Platinum level|1|15|false|PERSON
4901606069073084477|1666977757027|1893196800000|false|escrow account|Lamar Alwazan|104-0610|gmail.com|IPv4|1809974077626|Gold level|14|2|false|PERSON
4837148299406344254|1647192564732|1893196800000|false|escrow account|Olen Cohlmia|399-6351|gmail.com|RFID|1892042257525|Silver level|2|1|false|PERSON
4895695094562160703|1665129724193|1893196800000|false|foreign currency|Abdul Dellwo|714-8359|gmail.com|WIFI|1839007694493|Silver level|3|2|false|PERSON
4868954971774648384|1656954673692|1893196800000|false|trust account|Vito Bogh|581-3834|yahoo.com|RFID|1763449706026|Platinum level|1|1|false|PERSON
4866703171960963137|1656236059029|1893196800000|false|retirement account|Sybil Headley|971-8532|gmail.com|ATM|1856431405158|Gold level|1|8|false|PERSON
4886406420330709058|1662314057540|1893196800000|false|escrow account|Ariana Beninati|969-8311|ajman.us|RFID|1733029845539|Gold level|1|1|false|PERSON
4886687895307419715|1662373246287|1893196800000|false|internet account|Teresa Ansley|018-6414|gmail.com|PHONE|1683960152130|Basic level|1|84|false|PERSON
4868110546844516420|1656668972086|1893196800000|false|corporate account|Velia Dwan|778-2577|gmail.com|WIFI|1885557323142|Basic level|1|4|false|PERSON
4917650142745591877|1671859358926|1893196800000|false|credit card|Leland Degman|764-1936|yahoo.com|PHONE|1803135428261|Basic level|1|2|false|PERSON
4810971126572253254|1639095854768|1669190284569|true|escrow account|Juli Legerski|839-1942|gmail.com|QRCode|1643451013384|Basic level|1|4|true|PERSON
4908361468514140231|1669039172239|1893196800000|false|merchant account|Maureen Mooneyhan|528-6731|hotmail.com|NFC|1881927983386|Basic level|1|1|false|PERSON
4819696850850283592|1641790327792|1893196800000|false|certificate of deposit|Gail Salzl|481-8029|gmx.com|WIFI|1745441569046|Basic level|1|1|false|PERSON
4797178852713431113|1634891841256|1893196800000|false|merchant account|Maye Balli|555-1190|gmx.com|POS|1816536150673|Diamond level|3|1|false|PERSON
4910894743304536138|1669802382484|1893196800000|false|certificate of deposit|Carlos Buen|019-6879|zoho.com|ATM|1805147058655|Platinum level|1|1|false|PERSON
4915961292885327947|1671392860261|1893196800000|false|internet account|Ellis Sickel|355-2787|gmx.com|MAC|1678197017424|Basic level|2|1|false|PERSON
4741446807324721228|1617721263524|1893196800000|false|merchant account|Johnny Mola|069-9625|gmx.com|IPv6|1872248247749|Gold level|1|1|false|PERSON
4731876658116558925|1614812256126|1893196800000|false|escrow account|Jacinto Sondles|345-0847|gmail.com|POS|1779610689606|Silver level|1|3|false|PERSON
4707388335142731854|1607273124072|1893196800000|false|debit card|Deneen Posten|279-9148|yahoo.com|PHONE|1854539297051|Basic level|41|1|false|PERSON
4892317394841632847|1664104090470|1893196800000|false|merchant account|Meaghan Hewell|664-8053|yahoo.com|IPv6|1773174280397|Gold level|3|2|false|PERSON
4829548475035156560|1644791112120|1893196800000|false|merchant account|Antonia Boche|843-8191|gmail.com|IPv4|1678950095027|Silver level|1|4|false|PERSON
4807593426851725393|1638072895767|1893196800000|false|custodial account|Macie Evitts|690-1473|gmx.com|PHONE|1767392054195|Basic level|21|1|false|PERSON
4835177974569369682|1646584093655|1893196800000|false|merchant account|Noma Heidel|043-0642|yahoo.com|IPv4|1723602728222|Silver level|1|2|false|PERSON
4843340748893978707|1649082308288|1893196800000|false|credit card|Tanya Zieg|537-6204|gmx.com|QRCode|1713623402576|Basic level|2|3|false|PERSON
4892317394841632852|1664088634571|1893196800000|true|escrow account|Gino Imm|010-5327|yahoo.com|IPv4|1752057810435|Basic level|2|1|false|PERSON
4890628544981368917|1663603581095|1893196800000|false|internet account|Fred Moodispaugh|178-2713|gmx.com|ATM|1693927660215|Basic level|3|1|false|PERSON
4894850669632028758|1664856515512|1893196800000|false|certificate of deposit|Jeannie Bloemer|718-9279|gmail.com|IPv4|1750380416151|Basic level|1|1|false|PERSON
4905828193723744343|1668268370816|1893196800000|true|internet account|Theo Old|862-5498|gmail.com|POS|1725677436307|Basic level|1|10|false|PERSON
4818852425920151640|1641511661670|1893196800000|false|foreign currency|Fritz Vixay|171-6359|gmail.com|MAC|1686030630279|Basic level|1|7|false|PERSON
4736380257743929433|1616171252987|1893196800000|false|certificate of deposit|Shannon Brosnahan|571-4832|gmx.com|RFID|1673155259117|Silver level|5|2|false|PERSON
4724839783698792538|1612674635811|1893196800000|true|debit card|Daniel Danziger|163-4989|gmail.com|IPv4|1809520557381|Basic level|5|1|false|PERSON
4881339870749917275|1660727146020|1893196800000|false|trust account|Sari Faltus|248-8701|gmail.com|IPv6|1733575438453|Basic level|1|1|false|PERSON
4698381135887990876|1604525065656|1893196800000|false|merchant account|Dewayne Mcmanamy|289-3546|gmail.com|ATM|1612385248818|Silver level|2|1|false|PERSON
4785075428714872925|1631174283779|1893196800000|false|credit card|Cherie Genova|877-4951|gmail.com|WIFI|1740278124573|Basic level|2|1|false|PERSON
4919057517629145182|1672277922804|1893196800000|false|debit card|Christi Miran|446-3310|4-music-today.com|IPv6|1722623562676|Basic level|1|1|false|PERSON
4697255235981148255|1604134364935|1644463149651|false|prepaid card|Carma Kneller|464-7548|gmail.com|IPv4|1615261261821|Diamond level|2|1|true|PERSON
4760024155787624544|1623487234014|1893196800000|false|foreign currency|Sharon Decourcey|634-9483|gmail.com|IPv6|1697646629658|Basic level|16|1|false|PERSON
4650811864823890017|1589867048863|1893196800000|false|certificate of deposit|Lou Lamarta|732-6445|yahoo.com|WIFI|1627763928517|Basic level|1|1|false|PERSON
4849251723404902498|1650845566135|1893196800000|false|escrow account|Colton Telford|756-3999|gmail.com|PHONE|1730370691926|Basic level|8|2|false|PERSON
4907517043584008291|1668766350051|1670532409600|false|corporate account|Justin Thew|548-2216|djibouti.cc|IPv4|1668778688711|Basic level|1|6|true|PERSON
4901324594096373860|1666867690334|1893196800000|false|debit card|Felicia Rubenfeld|269-9233|gmail.com|RFID|1820235799990|Basic level|1|1|false|PERSON
4883028720610181221|1661218306937|1893196800000|false|escrow account|Danilo Stiegler|350-0550|gmx.com|NFC|1752089533334|Basic level|1|10|false|PERSON
4777475604343685222|1628796932881|1893196800000|false|internet account|Spencer Abete|302-4567|gmx.com|PHONE|1874330834130|Basic level|12|1|false|PERSON
4895976569538871399|1665239120354|1893196800000|false|custodial account|Fred Maver|762-3885|gmail.com|QRCode|1761271620456|Basic level|1|1|false|PERSON
4854036798008983656|1652300876626|1653051769650|false|certificate of deposit|Hai Durio|858-4530|gmx.com|MAC|1653017303659|Basic level|1|1|true|PERSON
4879369545912942697|1660122963179|1893196800000|false|corporate account|Tesha Bonton|145-7427|gmx.com|MAC|1749026321794|Basic level|4|6|false|PERSON
4909487368420982890|1669373858881|1670221867966|false|trust account|Hayden Roarx|638-5543|yahoo.com|WIFI|1670189626129|Basic level|1|2|true|PERSON
4751016956532883563|1620698122272|1893196800000|false|internet account|Wendell Guedjian|883-3968|gmail.com|RFID|1662042066260|Basic level|1|3|false|PERSON
4916805717815459948|1671652422394|1893196800000|false|internet account|Conchita Curylo|708-3258|gmail.com|IPv6|1748247921185|Basic level|3|3|false|PERSON
4913428018094932077|1670601127317|1671793322738|false|debit card|Lloyd Sadger|209-1934|gmx.com|POS|1671153736747|Basic level|1|1|true|PERSON
4909768843397693550|1669467739577|1893196800000|false|internet account|Enoch Cleverley|711-6569|yahoo.com|WIFI|1669869945826|Basic level|6|1|false|PERSON
4906954093630586991|1668607735763|1668887702839|false|credit card|Shemika Becky|921-0288|gmail.com|WIFI|1668744159609|Basic level|2|18|true|PERSON
4898509844329267312|1665964118777|1893196800000|false|credit card|Leslie Rhinebolt|889-3618|yahoo.com|NFC|1785964216254|Silver level|107|4|false|PERSON
4911457693257957489|1669949526807|1893196800000|false|custodial account|Tai Fleming|439-0220|gmail.com|POS|1721340239598|Silver level|1|1|false|PERSON
4856570072799379570|1653119234055|1893196800000|false|trust account|Dona Reddig|536-3042|yahoo.com|ATM|1715547673540|Basic level|1|21|false|PERSON
4867266121914384499|1656362358943|1893196800000|false|brokerage account|Wai Klay|616-4310|hotmail.com|RFID|1730403546298|Basic level|1|2|false|PERSON
4771846104809472116|1627064663785|1893196800000|false|escrow account|Alexander Tyndal|696-7339|gmx.com|WIFI|1861977710066|Basic level|11|9|false|PERSON
4885280520423866485|1661977252499|1665971794864|false|prepaid card|Perry Best|498-2379|hotmail.com|MAC|1662830033082|Basic level|1|2|true|PERSON
4895976569538871414|1665257511239|1893196800000|false|prepaid card|Anderson Shouts|834-1441|gmail.com|QRCode|1752890784253|Basic level|1|1|false|PERSON
4914272443025064055|1670882733499|1893196800000|false|prepaid card|Stewart Kinsey|928-4967|hotmail.com|WIFI|1680804741119|Basic level|1|1|false|PERSON
4818289475966730360|1641360612987|1893196800000|false|custodial account|Scott Odaniel|649-7266|gmx.com|QRCode|1697161641863|Basic level|2|1|false|PERSON
4845874023684374649|1649805753363|1893196800000|false|retirement account|Virgina Divalerio|002-7635|gmail.com|ATM|1722446725341|Basic level|5|2|false|PERSON
4710766034863259770|1608286108123|1893196800000|false|internet account|Otis Fahie|069-4576|gmx.com|RFID|1795085035354|Gold level|1|1|false|PERSON
4773816429646446715|1627709191253|1893196800000|false|escrow account|Nettie Pedelty|425-7902|gmail.com|IPv6|1887730898457|Gold level|3|1|false|PERSON
4780008879134081148|1629553427571|1893196800000|false|corporate account|Barry Lamarsh|200-4812|yahoo.com|IPv4|1773665228570|Gold level|3|2|false|PERSON
4723995358768660605|1612373381571|1893196800000|false|trust account|Rene Mcmilleon|383-6695|gmx.com|NFC|1809491209401|Basic level|1|49|false|PERSON
4732721083046690942|1615085754985|1893196800000|false|escrow account|Kelly Carpino|230-6368|yahoo.com|NFC|1684538020745|Silver level|5|1|false|PERSON
4756083506113675391|1622284724189|1893196800000|false|custodial account|Lavette Arvesen|549-9172|yahoo.com|QRCode|1632796025688|Basic level|1|2|false|PERSON
4658411689195077760|1592240133727|1893196800000|false|foreign currency|Gayle Schaffel|811-1480|yahoo.com|IPv6|1688846870153|Gold level|5|1|false|PERSON
4826452250291339393|1643898318575|1893196800000|false|debit card|Minerva Warens|734-2546|gmail.com|MAC|1871846320487|Platinum level|1|4|false|PERSON
4745387456998670466|1618951893751|1648659263168|true|foreign currency|Carline Kamradt|476-9726|yahoo.com|RFID|1625104133609|Basic level|1|4|true|PERSON
4832363224802263171|1645721235415|1893196800000|false|escrow account|Harland Dolbee|617-9754|yahoo.com|ATM|1803265403991|Basic level|3|2|false|PERSON
4908361468514140292|1668991005228|1893196800000|false|debit card|Rasheeda Scipioni|215-0802|yahoo.com|ATM|1676186675411|Diamond level|1|1|false|PERSON
4874302996332150917|1658570881263|1893196800000|false|custodial account|Sheldon Hoffmeister|364-3596|gmx.com|QRCode|1702436821304|Basic level|2|1|false|PERSON
4841088949080293510|1648395515296|1893196800000|false|merchant account|In Tolefree|366-4370|yahoo.com|IPv6|1801827610307|Basic level|1|17|false|PERSON
4907235568607297671|1668674660291|1893196800000|false|escrow account|Everett Broten|507-0667|gmx.com|WIFI|1729917465711|Silver level|2|44|false|PERSON
4825607825361207432|1643632325711|1893196800000|true|prepaid card|Tiffany Carransa|462-3995|gmail.com|RFID|1776631819063|Basic level|1|1|false|PERSON
4883028720610181257|1661253392866|1893196800000|false|brokerage account|Mitch Szoc|400-5477|gmail.com|IPv6|1890223666493|Silver level|8|1|false|PERSON
4885280520423866506|1661927879595|1893196800000|false|corporate account|Susy Hellams|326-1148|yahoo.com|NFC|1752743586524|Basic level|1|1|false|PERSON
4783668053831319691|1630758027481|1893196800000|false|retirement account|Steve Goshorn|773-1645|yahoo.com|RFID|1763917990865|Elite level|1|1|false|PERSON
4856570072799379596|1653100312706|1893196800000|false|debit card|Jarvis Mautone|555-4660|gmx.com|NFC|1836465632665|Basic level|1|2|false|PERSON
4834896499592659085|1646460735563|1893196800000|false|prepaid card|Isabell Henschke|485-7094|gmail.com|IPv4|1730973313282|Silver level|1|1|false|PERSON
4796334427783299214|1634607978764|1893196800000|false|merchant account|Deidre Propp|592-6136|yahoo.com|IPv6|1745884653472|Basic level|1|1|false|PERSON
4896258044515582095|1665283812307|1893196800000|false|credit card|Lyndsay Rankins|568-4846|gmail.com|NFC|1703311172553|Basic level|1|1|false|PERSON
4875991846192414864|1659122920974|1893196800000|false|prepaid card|Isreal Tacke|147-0050|zoho.com|WIFI|1887453732418|Silver level|1|9|false|PERSON
4910331793351114897|1669640195510|1893196800000|false|custodial account|Millie Zwicker|333-8084|gmail.com|WIFI|1702313890131|Gold level|1|33|false|PERSON
4893443294748475538|1664453446541|1893196800000|false|prepaid card|Dung Ridgell|915-2264|yahoo.com|PHONE|1685174399755|Basic level|1|1|false|PERSON
4915116867955196051|1671130647624|1893196800000|false|trust account|Roy Hargreaves|585-5816|gmail.com|PHONE|1891114129090|Diamond level|1|1|false|PERSON
4841933374010425492|1648588823979|1893196800000|false|certificate of deposit|Nella Anne|309-5704|gmx.com|ATM|1771954702289|Basic level|1|2|false|PERSON
4910613268327825557|1669690706957|1671208588070|false|credit card|Leigh Friels|094-1134|zoho.com|PHONE|1670157096840|Gold level|1|2|true|PERSON
4702884735515361430|1605934602708|1893196800000|false|foreign currency|Valery Nakajima|654-8046|hotmail.com|WIFI|1825145699812|Basic level|1|1|false|PERSON
4912302118188089495|1670242784207|1893196800000|false|corporate account|Shirley Bonsey|272-4863|gmx.com|IPv4|1768392451143|Basic level|1|1|false|PERSON
4670233638216925336|1595854558390|1893196800000|false|brokerage account|Staci Connin|235-1058|gmx.com|IPv4|1738156238556|Gold level|1|2|false|PERSON
4740602382394589337|1617497663234|1893196800000|false|merchant account|Evelyn Marcellino|096-8780|gmail.com|PHONE|1643668501001|Basic level|106|19|false|PERSON
4781134779040923802|1629899923952|1662266519114|false|prepaid card|Carlota Campanile|284-8001|gmail.com|IPv6|1637406520840|Basic level|1|1|true|PERSON
4844748123777532059|1649512734274|1893196800000|false|custodial account|Keven Blickem|723-4207|hotmail.com|MAC|1664253298880|Basic level|2|1|false|PERSON
4910050318374404252|1669512476888|1672407884564|false|corporate account|Shalanda Brar|087-8710|gmx.com|MAC|1671188683983|Elite level|1|5|true|PERSON
4889784120051237021|1663313047107|1893196800000|false|credit card|Joey Latting|109-0176|hotmail.com|QRCode|1696956934034|Basic level|1|1|false|PERSON
4754113181276700830|1621602312150|1893196800000|false|corporate account|Magnolia Cini|624-8724|gmx.com|IPv4|1785671350956|Basic level|1|1|false|PERSON
4863888422193856671|1655374440382|1658928708131|false|debit card|Jerilyn Montero|535-3600|gmx.com|QRCode|1657537941670|Basic level|1|4|true|PERSON
4709921609933127840|1608075560348|1893196800000|false|trust account|Tory Maggard|734-5683|yahoo.com|ATM|1642031713387|Basic level|2|1|false|PERSON
4713580784630366369|1609150955562|1893196800000|false|prepaid card|Son Scovil|264-3014|gmail.com|PHONE|1719560383751|Basic level|1|1|false|PERSON
4835459449546080418|1646661674916|1893196800000|false|trust account|Jayme Braff|033-1924|gmail.com|IPv4|1859980587015|Basic level|2|3|false|PERSON
4900480169166241955|1666590187326|1893196800000|false|credit card|Bart Corke|647-6548|gmx.com|MAC|1700245131902|Elite level|2|4|false|PERSON
4906391143677165732|1668437580086|1893196800000|false|internet account|Alla Ohan|655-8243|gmail.com|MAC|1727912332085|Diamond level|1|3|false|PERSON
4860510722473328805|1654345857639|1893196800000|false|internet account|Adelina Mattys|278-0117|yahoo.com|MAC|1787671484016|Basic level|1|1|false|PERSON
4903294918933348518|1667451958832|1893196800000|false|custodial account|Hans Scholtz|983-5672|gmail.com|QRCode|1723047428015|Basic level|23|1|false|PERSON
4879651020889653415|1660178997938|1893196800000|false|merchant account|Raisa Bennink|978-1605|hotmail.com|IPv4|1763466325783|Basic level|1|1|false|PERSON
4881621345726628008|1660830953604|1893196800000|false|retirement account|Kaylee Zicherman|853-0506|gmx.com|PHONE|1699440273282|Basic level|8|2|false|PERSON
4827859625174892713|1644282768675|1893196800000|false|internet account|Freddie Draves|103-6285|gmx.com|NFC|1666955111421|Basic level|1|1|false|PERSON
4874302996332150954|1658541510012|1668488356782|true|escrow account|Ezequiel Balezentis|107-2849|gmail.com|IPv6|1664716960444|Silver level|1|1|true|PERSON
4799712127503827115|1635629902812|1893196800000|false|custodial account|Jerilyn Menedez|601-0921|gmail.com|IPv6|1707039029514|Silver level|1|1|false|PERSON
4772690529739604140|1627309567720|1893196800000|false|retirement account|Pam Durrah|968-8342|gmail.com|IPv6|1666674523646|Silver level|1|3|false|PERSON
4848407298474770605|1650651065788|1893196800000|false|corporate account|Daphne Klavetter|613-2072|hotmail.com|PHONE|1870918096794|Basic level|3|2|false|PERSON
4886969370284130478|1662489367318|1893196800000|false|escrow account|Maia Pinna|154-5065|gmail.com|ATM|1684849773205|Basic level|6|1|false|PERSON
4785356903691583663|1631271873072|1893196800000|false|trust account|Latesha Yantzi|013-6720|gmail.com|ATM|1836569259064|Basic level|1|1|false|PERSON
4914272443025064112|1670830094203|1893196800000|false|foreign currency|Broderick Shuster|376-4894|gmail.com|NFC|1862720382079|Basic level|1|1|false|PERSON
4905546718747033777|1668179132562|1671240060898|false|corporate account|Winston Kaszinski|323-8955|gmail.com|POS|1668233088610|Basic level|1|9|true|PERSON
4905546718747033778|1668169908713|1893196800000|false|brokerage account|Milissa Ponessa|850-8934|gmx.com|MAC|1851062601350|Basic level|1|2|false|PERSON
4915398342931906739|1671229966106|1893196800000|false|custodial account|Marcia Suell|269-2881|gmail.com|MAC|1774503422127|Diamond level|1|40|false|PERSON
4750454006579462324|1620542381254|1893196800000|false|merchant account|Lovella Dufrene|714-7653|yahoo.com|RFID|1756984891269|Basic level|2|1|false|PERSON
4850659098288455861|1651286909600|1893196800000|false|credit card|Issac Stiltz|454-3476|gmail.com|IPv4|1874130918542|Basic level|1|2|false|PERSON
4816882101083177142|1640936472249|1665395038594|false|escrow account|Susanna Sevenbergen|443-2693|gmx.com|PHONE|1658150433155|Platinum level|1|2|true|PERSON
4818852425920151735|1641552821952|1893196800000|true|debit card|Leland Alpern|510-6514|gmail.com|POS|1730337952979|Basic level|2|2|false|PERSON
4776068229460132024|1628392934902|1893196800000|false|credit card|Columbus Cord|495-2983|gmail.com|ATM|1819154627218|Basic level|1|1|false|PERSON
4687122136819564729|1601055829171|1893196800000|false|merchant account|Gretta Rudnitski|719-5195|gmail.com|POS|1753895181207|Silver level|7|2|false|PERSON
4776068229460132026|1628362908276|1893196800000|false|debit card|Loraine Maner|608-8753|gmail.com|PHONE|1805135966308|Silver level|1|1|false|PERSON
